alpha_diff,alpha_first,alpha_second,aromatic_diff,aromatic_first,aromatic_second,beta_diff,beta_first,beta_second,branched_diff,branched_first,branched_second,bulkiness_diff,bulkiness_first,bulkiness_second,cart_cart_bonded,cart_ddg,cart_dslf_fa13,cart_fa_atr,cart_fa_dun_dev,cart_fa_dun_rot,cart_fa_dun_semi,cart_fa_elec,cart_fa_intra_atr_xover4,cart_fa_intra_elec,cart_fa_intra_rep_xover4,cart_fa_intra_sol_xover4,cart_fa_rep,cart_fa_sol,cart_hbond_bb_sc,cart_hbond_lr_bb,cart_hbond_sc,cart_hbond_sr_bb,cart_hxl_tors,cart_lk_ball,cart_lk_ball_bridge,cart_lk_ball_bridge_uncpl,cart_lk_ball_iso,cart_omega,cart_p_aa_pp,cart_rama_prepro,cart_ref,charge_diff,charge_first,charge_second,coil_diff,coil_first,coil_second,consensus_hydrophobicity_diff,consensus_hydrophobicity_first,consensus_hydrophobicity_second,da_acc,da_asa_p,da_don,da_heavy,da_nh,dapp_charge,dasa,dasa_hph,dasa_hyd,dasa_vdw,db_rotn,dcoeff_280,dcoeff_fric,ddebye,ddipole_moment,deccen,deff_elc,deff_vdw,deself,desg,dg_o_w_diff,dg_o_w_first,dg_o_w_second,dgly,dh_ema,dh_emd,dhelicity,dhenry,dhyd_moment,dmobility,dnet_charge,dpi_3d,dpi_seq,dr_gyr,dr_solv,ds,ds_ddg,ds_elec,ds_entropy,ds_vdw,dsed_const,dvolume,dzdipole,dzeta,dzquadrupole,flexibility_diff,flexibility_first,flexibility_second,fractionburied,hydrophobicarea,hydrophobicity_diff,hydrophobicity_first,hydrophobicity_second,hydrophobicratio,logd_diff,logd_first,logd_second,mol_wt_diff,mol_wt_first,mol_wt_second,mono_ddg,mono_dslf_ca_dih,mono_dslf_cs_ang,mono_dslf_ss_dih,mono_dslf_ss_dst,mono_fa_atr,mono_fa_dun,mono_fa_intra_rep,mono_fa_pair,mono_fa_rep,mono_fa_sol,mono_hbond_bb_sc,mono_hbond_lr_bb,mono_hbond_sc,mono_hbond_sr_bb,mono_omega,mono_p_aa_pp,mono_pro_close,mono_rama,mono_ref,mutability_diff,mutability_first,mutability_second,pi_diff,pi_first,pi_second,polarity2_diff,polarity2_first,polarity2_second,polarity_diff,polarity_first,polarity_second,r_bioluminate_delta_stability,r_bioluminate_delta_stability_coulomb,r_bioluminate_delta_stability_covalent,r_bioluminate_delta_stability_hbond,r_bioluminate_delta_stability_lipo,r_bioluminate_delta_stability_packing,r_bioluminate_delta_stability_reference,r_bioluminate_delta_stability_selfcont,r_bioluminate_delta_stability_solv_gb,r_bioluminate_delta_stability_solv_sa,r_bioluminate_delta_stability_vdw,totalarea,vdw_vol_diff,vdw_vol_first,vdw_vol_second
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,0.110666666667,0.513,0,-0.394,0.0513333333333,0.352666666667,-2.676,0.0643333333334,-0.282666666667,0.253,0.184,-0.354333333333,0.001,-0.985333333334,0.002,0.0,0.073,0.00500000000002,0.00133333333333,-0.0739999999999,0.00433333333333,-0.007,0.11,0.0356666666667,0.654,0.468333333333,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.5882518,144.2978546,-64.65876,91.057068,20.271099,2,0,2.82e-14,0,-17.741613,0.000108994,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,3.58e-06,89.007034,6.8067517,1.9523375,0.48339844,0.39550781,0.004960979,0.016792603,0.100050493,-1.06,-1.89,0.01,-0.26,-3.47e-16,10.75,9.49e-16,13.122972,0.79134589,-0.13,0.5,0.37,0.530478,30.103,0.27,0.18,0.45,0.142992,2.34,-2.47,-0.13,-16,147,131,-0.142,0,0,0,0,-0.47,-0.36,0.002,-0.02,0.419,-0.832,-0.124,-0.036,0.344,0.028,-0.081,0.318,-0.001,-0.039,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,-1.89355382671,-9.28196644505,0.13052454988,0.059853747785,-1.6121683187,0.0,-29.92,0.0,38.0528180858,0,0.677384553595,210.523,4.2,40.2,44.4
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,0.0606666666666,-0.0386666666666,0,-0.328,0.0373333333333,1.66366666667,-2.68566666667,-0.00466666666659,-0.339666666667,0.266,0.0506666666667,-0.0693333333333,0.179,-0.0650000000001,-0.00466666666667,0.0,-0.00966666666667,0.000333333333344,-0.00033333333333,-0.013,0.002,0.0123333333333,0.0483333333333,0.00133333333333,-0.16,-0.125666666667,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.546751,135.891465,-39.891403,33.649586,-14.574705,2,0,-1.9e-14,0,-0.25230774,0.002212833,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,0.0,-2.41e-06,-8.6323166,10.926413,3.130527,0.87890625,0.92285156,0.001470386,-0.011308124,-0.135263078,0.07,-0.51,0.03,0.6,4.45e-16,40.875,3.39e-15,21.065516,1.5146854,0.03,0.5,0.53,0.530478,30.103,-0.17,0.18,0.01,0.142992,-0.37,-2.47,-2.84,27,147,174,-0.289,0,0,0,0,0.166,0.245,0.002,-0.046,-0.115,-0.406,-0.462,-0.005,0.575,0.055,0.194,-0.101,0.0,-0.222,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,-3.80215749679,-14.9201135523,0.895269248,-0.861202637523,-1.53427804815,0.0,3.82,0.0,7.27497537565,0,1.52319211759,210.523,37.1,40.2,77.3
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,-0.289333333333,0.686,0,-2.34533333333,-0.021,3.22066666667,-3.272,3.06466666667,-0.583,0.869666666667,0.451666666667,-0.146666666667,1.245,-6.388,0.00466666666667,0.0,1.76666666667,0.058,-0.002,-0.898333333333,-0.002,0.0973333333333,0.911333333333,-0.0496666666667,-0.111333333333,0.189,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.5904202,63.90271973,39.333454,-17.146097,24.979116,2,0,5.61e-14,0,73.42894,0.009174132,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,1.0471205,7.11e-06,-57.094135,6.8221231,1.9542583,0.49804688,0.39550781,0.016521579,0.033417605,-0.228183256,-1.59,-1.29,-0.81,-0.6,-5.26e-16,11.375,1.32e-15,13.152662,0.78949493,-0.13,0.5,0.37,0.760366,89.465,0.27,0.18,0.45,0.302103,2.34,-2.47,-0.13,-16,147,131,0.129,0,0,0,0,3.377,0.777,-0.008,1.188,-0.027,-6.765,-0.411,-0.139,1.746,0.481,-0.551,-0.1,-0.01,-0.14,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,-4.26511414241,14.003614989,1.24616171813,2.3565423405,-3.89117403832,0.0,-34.73,0.0,17.1926454339,0,-0.442904585608,296.141,4.2,40.2,44.4
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,0.00399999999996,-1.151,0,-0.653,0.089,0.399,-3.028,-0.265,-0.261,0.822,0.189,-0.306,0.069,-2.009,-0.005,0.0,-0.005,0.041,0.000999999999998,0.113,0.03,0.277,0.323,-0.024,-0.067,0.199,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6127177,136.7919416,-74.827927,86.027481,10.87311,2,0,-1.62e-14,0,84.023605,0.003980373,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,-2.05e-06,-50.54945,6.9214058,1.9811448,0.51269531,0.39550781,0.008633908,-0.009651612,-0.14905721,-1.09,-1.67,-0.09,-0.37,-6.23e-17,11.0,3.05e-15,13.344106,0.8014195,-0.13,0.5,0.37,0.54386,43.045,0.27,0.18,0.45,0.215708,2.34,-2.47,-0.13,-16,147,131,-1.673,0,0,0,0,0.039,-0.355,-0.002,-0.095,0.514,-1.02,0.07,-0.024,-1.607,-0.093,0.186,-0.149,0.013,0.14,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,-6.31082861135,-6.36523211031,2.84408988044,0.00604720523401,-2.00048094149,0.0,-35.13,0.0,34.6267053613,0,-0.291958006511,199.552,4.2,40.2,44.4
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,-0.122,0.074,0,-1.117,0.144,2.089,-3.023,-0.684,-0.338,0.955,0.033,-0.046,0.058,0.00199999999995,-0.002,0.0,-0.011,0.024,0.003,0.156,0.03,0.277,-0.063,-0.021,0.143,0.142,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.5964222,155.0590132,-1.3643149,2.7278361,3.5417092,2,0,8.7e-15,0,166.27873,0.01051787,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,0.0,1.1e-06,7.4627905,11.136936,3.1900072,0.9375,0.92285156,0.01646385,0.005185993,0.485109517,-0.29,0.22,0.06,-0.9,2.68e-16,42.5,6.32e-15,21.471371,1.5117073,0.03,0.5,0.53,0.54386,43.045,-0.17,0.18,0.01,0.215708,-0.37,-2.47,-2.84,27,147,174,-0.238,0,0,0,0,0.01,0.484,-0.006,-0.131,0.316,-0.85,-0.619,-0.046,0.832,0.158,-0.018,0.027,-0.002,-0.224,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,-6.80859276434,17.5565078928,4.2059795762,0.011470178385,-3.09293876202,0.0,-4.59,0.0,-18.0889145523,0,-2.81069709742,199.552,37.1,40.2,77.3
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,-0.757,0.379,0,-0.916,-0.01,2.289,-3.044,-0.63,-0.267,0.549,0.456,-0.295,0.521,-3.37,0.0,0.0,-0.061,0.19,0.002,0.409,0.03,0.274,0.299,-0.132,-0.198,0.372,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.6128771,107.7122364,-80.185455,62.464462,-21.286751,2,0,-3.83e-14,0,81.679855,0.000530365,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,-4.86e-06,-52.903774,6.9254799,1.9811456,0.51269531,0.39550781,0.002177483,-0.022856556,-0.101610472,-0.18,-1.65,-0.34,1.83,-7.61e-17,-7.125,1.42e-15,13.351993,0.83917248,-0.11,0.5,0.39,0.54386,43.045,0.36,0.18,0.54,0.215708,1.86,-2.47,-0.61,-30,147,117,-0.184,0,0,0,0,0.163,-1.153,0.005,-0.015,0.366,-1.114,-0.305,-0.085,0.584,0.054,0.101,0.027,0.005,0.082,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,-5.67202610155,-5.25006489305,2.75995319332,0.00560295819602,-1.52569922004,0.0,-37.45,0.0,34.7689382832,0,1.01924357681,199.552,-6.1,40.2,34.1
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,-0.0283333333333,3.776,0,1.18533333333,0.0303333333333,2.49666666667,-3.48333333333,3.144,-0.110333333333,0.962,-0.100333333333,-0.550666666667,-0.197333333333,-2.94533333333,0.0,0.0,1.96733333333,-0.074,0.00133333333334,-1.715,0.00833333333333,0.0643333333333,1.44266666667,-0.0246666666667,0.131666666667,0.126333333333,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.5959911,175.425699,88.537163,-20.400972,61.441032,2,0,1.42e-13,0,176.84062,0.001385607,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,0.0,1.81e-05,16.997648,11.090535,3.1905847,0.9375,0.92285156,0.03186607,0.084908992,1.458936443,1.28,2.24,0.25,-0.08,-5.87e-16,44.25,1.69e-15,21.381506,1.9169412,0.03,0.5,0.53,0.59182,25.32,-0.17,0.18,0.01,0.105728,-0.37,-2.47,-2.84,27,147,174,0.169,0,0,0,0,-0.068,0.801,0.003,0.086,0.241,-0.928,-0.538,-0.081,0.826,0.121,-0.157,0.147,-0.002,-0.112,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,14.2240847999,81.5012969973,1.50466748725,5.85720615131,-3.53344839057,-0.802455872837,0.299999999999,0.0,-67.7389491468,0,-2.86423242577,239.483,37.1,40.2,77.3
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,0.215333333333,0.227,0,0.132333333333,-0.299,1.987,-4.41,1.28866666667,-0.310333333333,2.70733333333,-0.005,-1.175,0.0293333333334,-2.524,-0.00133333333333,0.0,-0.741666666667,-0.008,0.0673333333333,0.441666666667,0.0686666666667,0.236333333333,0.926,0.000333333333344,0.109,0.0453333333333,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.594465,143.2270637,30.929047,-21.281889,18.029726,2,0,1.06e-13,0,189.23276,-0.008228377,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,0.0,1.35e-05,16.504942,11.096686,3.1874771,0.9375,0.92285156,0.028580071,0.063361727,0.314508199,0.44,2.15,0.27,-1.71,-3.57e-16,38.5,6.8e-15,21.39348,1.8739481,0.03,0.5,0.53,0.61174,34.042,-0.17,0.18,0.01,0.140643,-0.37,-2.47,-2.84,27,147,174,1.169,0,0,0,0,2.662,0.89,0.003,1.054,-0.129,-2.728,-0.038,0.038,-0.537,0.169,-0.003,0.054,0.004,-0.099,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,6.00456784576,77.4662082457,2.85374904917,1.76975313509,-0.855817930212,0.0,1.12,0.0,-77.6632980222,0,1.31397336813,242.046,37.1,40.2,77.3
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,-0.981,1.98133333333,0,2.534,-0.237,0.162333333333,-3.63533333333,3.16266666667,-0.0506666666667,0.951,-0.0146666666667,-0.463,-0.652333333333,-4.151,0.000666666666671,0.0,1.62433333333,0.121666666667,-0.095,-1.134,0.0403333333333,0.329666666667,1.38433333333,-0.108666666667,-0.044,0.321333333333,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,0.96429062,128.9028116,-60.904659,80.048424,19.107758,2,0,-1.02e-14,0,88.631447,0.001132048,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,-1.3e-06,6.8000841,4.138226,1.1859833,0.67382812,0.39550781,0.0055169,-0.006089114,0.022190975,-0.87,0.88,-0.74,-1.44,-1.01e-16,13.75,-1.35e-15,7.9782801,-0.76935285,-0.13,0.5,0.37,0.716089,44.451,0.27,0.18,0.45,0.157513,2.34,-2.47,-0.13,-16,147,131,-0.936,0,0,0,0,1.996,-0.425,0.002,0.395,0.034,-3.257,-0.533,-0.025,0.199,0.079,-0.117,0.19,0.004,-0.189,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,5.79204289556,43.8337774339,-4.41275377281,4.38144682769,-0.0534026964419,0.0,-31.06,0.0,-8.59442272116,0,1.69739782444,282.206,4.2,40.2,44.4
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,-0.0363333333333,0.058,0,0.680333333333,0.142333333333,0.512333333333,-3.45333333333,3.78133333333,-0.195,0.312333333333,0.380666666667,-0.559,0.028,-6.265,-0.009,0.0,1.113,-0.0196666666667,0.0,-1.21266666667,0.0353333333333,0.214,1.55866666667,-0.0523333333333,-0.006,0.193666666667,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6158606,126.0370935,-42.038177,64.227348,24.524582,2,0,3.94e-14,0,-14.379648,-0.003117433,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,4.99e-06,101.86004,6.9332619,1.9852294,0.51269531,0.39550781,0.011569001,0.023456063,0.137920733,-0.17,-0.39,-0.74,1.24,-4.19e-16,16.125,1.31e-15,13.36695,0.85328144,-0.13,0.5,0.37,0.679613,46.139,0.27,0.18,0.45,0.181017,2.34,-2.47,-0.13,-16,147,131,-0.303,0,0,0,0,-0.045,-0.58,0.007,1.517,-0.101,-1.449,-0.492,-0.01,-0.226,-0.025,0.289,0.078,0.003,0.021,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,9.6957469517,20.3669060375,1.62980719339,3.58239501055,-0.5151500496,0.0,-30.91,0.0,15.7241330891,0,-0.182344329238,254.887,4.2,40.2,44.4
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,0.110333333333,0.253333333333,0,1.531,0.1,-0.149666666667,-3.33066666667,4.08933333333,0.162,0.397666666667,0.0363333333333,-0.755666666667,-0.493666666667,-6.978,-0.211,0.0,0.721666666667,-0.142333333333,-0.000666666666667,-1.377,0.009,0.0236666666667,1.501,-0.0883333333333,0.0103333333333,0.42,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.6172076,103.0054376,-46.738213,53.809628,3.8343749,2,0,-2e-17,0,-19.250879,-0.000417778,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,-2.53e-09,106.5082,6.9451857,1.9864142,0.51269531,0.39550781,0.003486158,-1.19e-05,0.472869228,-0.07,-0.26,-0.89,1.54,-3.22e-16,-1.0,-2.91e-16,13.389995,0.85520571,-0.11,0.5,0.39,0.679613,46.139,0.36,0.18,0.54,0.181017,1.86,-2.47,-0.61,-30,147,117,0.743,0,0,0,0,3.959,-0.939,0.017,1.089,-0.029,-4.45,-0.34,-0.068,0.01,0.166,-0.187,0.26,-0.001,0.157,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,9.26512576827,21.6269293864,1.73632715308,3.58105122493,-1.58587209245,0.0,-32.59,0.0,15.2360882314,0,1.26060186498,254.887,-6.1,40.2,34.1
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,-0.105333333333,2.16266666667,0,0.609,0.0703333333333,0.279,-3.745,6.49533333333,-0.274333333333,0.732666666667,0.189666666667,-0.304333333333,0.173,-7.726,0.0,0.0,2.973,0.101666666667,0.00033333333333,-2.86333333333,0.081,0.546666666667,1.93533333333,-0.145,0.034,0.189666666667,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6175694,83.85150774,-76.004044,84.074646,17.69804,2,0,5.94e-15,0,-36.546139,-0.000874819,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,-1.0471205,7.54e-07,82.947716,6.9381499,1.9882573,0.51269531,0.39550781,0.003540373,0.003540462,0.961629172,-0.53,-1.0,-0.7,1.06,-2.04e-16,-2.375,4.76e-16,13.37635,0.79479557,-0.13,0.5,0.37,0.678159,63.301,0.27,0.18,0.45,0.233749,2.34,-2.47,-0.13,-16,147,131,0.369,0,0,0,0,1.693,-1.323,0.005,1.166,0.077,-3.539,-0.47,-0.174,2.072,0.258,-0.216,0.106,-0.011,0.014,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,3.10977844138,3.30751800264,-1.22211390809,3.5548780098,-2.10970408961,0.0,-32.64,0.0,31.3419484373,0,0.877251989328,270.807,4.2,40.2,44.4
-0.46,1.35,0.89,0,0,0,1.14,0.72,1.86,1,0,1,8.0,13.57,21.57,-0.386,2.247,0,1.005,0.232666666667,0.266,-3.746,6.23166666667,0.059,0.248333333333,0.178333333333,-0.441666666667,0.37,-9.02233333333,0.0,0.0,2.91133333333,0.046,-0.003,-2.72766666667,0.045,0.235666666667,2.09166666667,0.0116666666667,-0.181666666667,0.154,4.669,1,-1,0,-0.22,0.86,0.64,1.82,-0.74,1.08,0,45.83556845,0,2,7,1.6165578,72.35890618,-27.313364,40.988895,16.633165,2,0,-4.06e-15,0,-42.430099,0.001338655,18.12672977,9.790053597,-1.438172878,0,1.2,0.67,1.87,0,-6.029036522,18.98310942,0.0,-5.16e-07,86.70919,6.9353709,1.987208,0.51269531,0.39550781,-0.003639214,-0.002422997,0.544709411,0.11,-1.06,-1.0,2.87,-2.96e-16,-15.75,6.36e-16,13.371008,0.80507231,-0.11,0.5,0.39,0.678159,63.301,0.36,0.18,0.54,0.233749,1.86,-2.47,-0.61,-30,147,117,1.093,0,0,0,0,4.201,-1.535,0.015,2.129,0.789,-5.496,-0.587,-0.154,0.443,-0.139,0.019,0.096,0.012,0.202,1.1,-28,102,74,2.74,3.22,5.96,-6.4,12.3,5.9,-49.77,49.9,0.13,2.36447735684,3.95941481012,-1.71349329304,3.5544994926,-1.05543767054,0.0,-35.43,0.0,30.059734332,0,2.98975968575,270.807,-6.1,40.2,34.1
-0.4,1.35,0.95,1,0,1,0.78,0.72,1.5,0,0,0,4.46,13.57,18.03,0.110666666667,2.825,0,-1.69033333333,0.0,0.026,-1.32666666667,5.76366666667,-0.406666666667,0.277666666667,0.004,-0.123666666667,0.628333333333,-7.00033333333,0.0,0.0,2.95766666667,0.000666666666675,0.00166666666667,-2.66666666667,0.032,0.352333333333,1.36766666667,0.0396666666667,0.277,0.184666666667,4.015,1,-1,0,-0.08,0.86,0.78,1.0,-0.74,0.26,0,45.83556845,0,2,7,1.6179192,108.3997468,-33.553841,25.101059,2.0806816,2,1490,-2.2e-14,0,-27.832573,-8.56e-05,18.12672977,9.790053597,-1.438172878,0,2.0,0.67,2.67,0,-6.029036522,18.98310942,0.0,-2.79e-06,25.980051,6.9440136,1.9885806,0.51269531,0.39550781,-0.001706637,-0.013113881,0.806213766,0.03,-0.96,-0.66,2.08,5.31e-16,33.625,3.55e-15,13.387695,0.85077256,-0.08,0.5,0.42,0.678159,63.301,-0.03,0.18,0.15,0.233749,1.6,-2.47,-0.87,34,147,181,-0.058,0,0,0,0,2.449,-1.095,0.016,1.687,0.289,-5.532,-0.15,-0.088,0.983,0.109,-0.272,0.204,-0.003,0.025,1.32,-61,102,41,2.44,3.22,5.66,-6.1,12.3,6.2,-48.29,49.9,1.61,2.46919222363,-9.91136221175,-1.29903371077,3.55467857871,-2.12949837636,-0.303110758168,-20.36,0.0,31.0217928749,0,1.89572582704,270.807,18.9,40.2,59.1
-0.34,1.35,1.01,1,0,1,0.71,0.72,1.43,0,0,0,6.23,13.57,19.8,0.652333333333,6.895,0,-2.10366666667,0.354,0.871666666667,-0.207,4.88766666667,-0.256666666667,0.048,0.228666666667,-1.00466666667,1.85266666667,-5.79766666667,1.489,0.0,0.468,0.0606666666667,-0.0613333333333,0.433333333333,0.108666666667,0.879666666667,0.147666666667,0.128666666667,0.0543333333333,-0.113666666667,3.775,1,-1,0,-0.1,0.86,0.76,1.93,-0.74,1.19,0,45.83556845,0,2,7,1.0582631,32.73270983,27.429113,-64.420151,-22.163374,2,0,-1.77e-14,0,-16.852777,0.002798551,18.12672977,9.790053597,-1.438172878,0,2.2,0.67,2.87,0,-6.029036522,18.98310942,0.0,-2.25e-06,-47.351669,4.5398097,1.3013867,0.55664062,0.39550781,-0.006830194,-0.010553249,0.818303267,1.84,0.54,-0.68,4.23,3.26e-16,38.25,-9.95e-17,8.7524958,-0.26047111,-0.19,0.5,0.31,0.829458,101.844,0.32,0.18,0.5,0.301741,2.43,-2.47,-0.04,18,147,165,0.515,0,0,0,0,-3.199,-0.406,0.033,1.553,0.282,-2.716,0.678,-0.109,2.498,0.097,0.336,0.012,-0.062,0.077,1.44,-61,102,41,2.26,3.22,5.48,-7.1,12.3,5.2,-49.55,49.9,0.35,8.83724446715,24.7002531301,-3.30463816411,8.2265929335,-6.64710958104,-0.55309349454,-27.38,0.0,12.9807593943,0,0.814480248951,337.521,15.9,40.2,56.1
-0.03,1.35,1.32,0,0,0,0.38,0.72,1.1,1,0,1,7.83,13.57,21.4,1.061,-4.72933333333,0,-5.67466666667,0.140333333333,1.153,-1.578,-6.075,-0.596666666667,0.134,0.166666666667,0.335333333333,0.125666666667,6.24666666667,-1.87766666667,0.0,-1.22966666667,-0.116333333333,0.00166666666667,3.55033333333,-0.0723333333333,-0.463666666667,-3.148,0.130333333333,-0.122,0.263,2.916,1,-1,0,-0.18,0.86,0.68,1.8,-0.74,1.06,0,45.83556845,0,2,7,1.6167173,116.0855618,-18.9844,72.085846,47.679478,2,0,6.14e-14,0,-42.504963,0.001100518,18.12672977,9.790053597,-1.438172878,0,1.5,0.67,2.17,0,-6.029036522,18.98310942,0.0,7.8e-06,-56.993664,6.9355822,1.9876913,0.51269531,0.39550781,0.005125901,0.036626335,-0.597691886,-0.55,-1.29,-0.35,0.74,-5.61e-16,11.875,2.46e-15,13.37141,0.80122817,-0.13,0.5,0.37,0.67557,53.173,0.27,0.18,0.45,0.207442,2.34,-2.47,-0.13,-16,147,131,-0.716,0,0,0,0,0.119,-0.373,0.003,0.397,-0.037,-1.217,-0.132,-0.02,0.09,0.067,-0.061,-0.227,0.002,-0.039,0.71,-62,102,40,2.76,3.22,5.98,-7.4,12.3,4.9,-49.77,49.9,0.13,-2.37467138887,-5.79462473549,1.59161469375,0.424609555187,-2.47320393399,0.0,-32.08,0.0,35.7672753636,0,0.189657668068,256.327,4.2,40.2,44.4
-0.18,1.35,1.17,0,0,0,0.19,0.72,0.91,0,0,0,0.71,13.57,14.28,0.393,-4.677,0,-4.12433333333,-0.0943333333333,1.752,-1.24866666667,-7.31166666667,-1.07466666667,0.28,0.213666666667,1.03866666667,-0.592666666667,7.894,-2.37633333333,0.0,-0.916,0.0596666666667,-0.00533333333333,3.71166666667,-0.111333333333,-0.636,-3.17766666667,0.483666666667,0.0286666666667,-0.309666666667,1.446,2,-1,1,0.05,0.86,0.91,-1.79,-0.74,-2.53,0,45.83556845,0,2,7,2.5765004,158.0082685,44.467319,-3.6706986,48.825268,2,0,1.74e-13,0,-48.672585,-0.00014576,18.12672977,9.790053597,-1.438172878,0,0.18,0.67,0.85,0,-6.029036522,18.98310942,0.0,2.21e-05,3.9157012,11.022028,3.1695108,0.92285156,0.92285156,0.011087696,0.10374197,0.894629638,-0.01,0.34,-0.1,-0.19,-7.93e-16,42.75,1.59e-15,21.249565,1.317987,0.03,0.5,0.53,0.67557,53.173,-0.17,0.18,0.01,0.207442,-0.37,-2.47,-2.84,27,147,174,0.334,0,0,0,0,1.928,0.686,0.004,0.363,0.335,-2.418,-0.617,-0.151,0.371,0.164,0.03,-0.019,-0.001,-0.171,-0.17,-37,102,65,7.93,3.22,11.15,-1.8,12.3,10.5,2.1,49.9,52.0,1.88675085136,4.76160241642,6.22445824662,-0.433345007061,-3.53182806811,-0.00213157323378,1.7,0.0,-4.95793712897,0,-1.8740680343,256.327,37.1,40.2,77.3
